index,Tweet,tag
920,"first time listing to red:  "" does this diva think she's avril lavigne ?  ""  2nd - 54th time: can't . stop . listening . ",1
921,jab teacher chalk lene ke liye bhejta to badi garvili chal se office me peon ke pas jate the aur school ke corridor me ghumne ka licence bhi mil jata tha,0
922,anna bhi aap ka hi agent hai,0
923,"just got the call the magazine is ready for pickup get your copy at the  "" hands that heal fashion show ""  nov 4th mr .  reggie 404-246-9582",0
924,me; 'ill bring your birthday card in on friday' kane; 'aw really ?  it's the thought that counts i'd prefer a tv' twat,1
925,you going to rugby practice on sunday #somethingisayalot,0
926,"@someUSER aww my celebrity day is this thursday also ,  going as jennifer hudson though :)",0
927,kab admission form bat raha hai :p,0
928,bina kisi ko pata chale set karna ek art hai :p,1
929,guddu laila k sath date pe jaega k nahi  ? ,0
930,ye fhoole wale desh ki janta .  ko fool ban rha h,1
931,yae guddu tom bilkul tera hae kash wo school kae din phir aa jaeyeeeeeeee,1
932,family me saath train mein phas gaya  .  .  .  12 hrs late from delhi :(,1
933,"on my ym shit right now .  just finished listening to i am not a human being .  now going onto pink friday .  after this ,  hello careless world . ",0
934,tu bada active ho rakha hai bhai @ garbage bin,1
935,finished signing up for the sat and act,0
936,would it be acceptable for me to write my free entry friday in ms .  hughes' class tomorrow on candy,0
937,prestige puncture ho gayi guddu ki .  .  . ,1
938,7th scene in the sequence is the happiest moment of everyone's life .  .  itni khushi milti thi jaise bhagwaan se bhi badhkar koi hai .  .  yeh ehsaas dilata tha,1
939,"with all benson's attention ,  frankie feels like a forgotten stepchild .  lets 'founding father' him so he know we will never forget 2nd place . ",1
940,@someUSER i think that's standard now .  it's actually an improvement .  before they were saying the 11th .  now the 9th . ,1
941,ee toh lolwa ho gaya .  . :d :p,1
942,bollywood ne bachchon ko barbaad kar diya hai .  .  .  .  .  .  .  .  . satyanaash,1
943,"guddu tri series aur test series mein , kya lene gya tha ?  ? ",0
944,incredible bharat,1
945,aaj k din jalebi khaye bina ghar ni lauta karte hai :) ^_^,0
946,admin itne din me q post krte ho,0
947,tears of the sun is wayyyyy better than act of valor,1
948,street fighter kahan hai  !  chuli,0
949,after 2 days #fuckuover is the 20th most played song on my ipod .  only another 400 or so plays til it beats what makes you beautiful,0
950,kejeriwal tum jhute ho tumne saabka bishwas toda hai,1
951,"@someUSER getting my xbox back tomorrow !  honestly can't wait !  - my friends wants a competitive 3v3 ,  see if cole is up for it man ! ",1
952,"friday night an it's dead .  suppose i should go bed ,  watch spartacus and nurse a glass of rum as i have no coke:( #sendmetoasleep",1
953,dude dude aiim's is a gv hospital but its very best,1
954,yeh bachpan ke voh moments mein se ek hai jisme hum logon se jyada hum sabke mummy papa intrest lete they aur voh raat bhar baithkr project banana aur phir papa ka scooter/bike/ car se school tak le jana taaki project damage na ho .  .  . good one garbage bin .  .  . ,1
955,"greeting kobe is to mainstream !  so i'll just greet jeremy lin ,  happy 24th birthday jlin @someUSER :))))",1
956,could be one of the greatest nights of my life carmelo anthony winked &amp; acknowledged me twice and sat 2 rows back at the knicks game !  #ca7,1
957,guddu khada nhi ho sakta q ki guddu ka khada ho gya h :-(,0
958,"rahsya hatya ke nahi ,  hatya ki vajah ke hain .  kyon mara dono ko ?  love .  sambandh hi nahi .  aur koi rahsya bhi ho sakta hain . ",0
959,"all the people seeing noel fielding tomorrow ,  i am extremely jealous of you . ",1
960,steelers will travel to new york on sunday for giants game: the pittsburgh steelers face the new york giants on  .  .  .  http/URL,0
961,bachpan ki yaad dila di :-(,1
962,hehehehe .   .  . john cena ka sticker .   . really bachpan yaad aa gaya,1
963,bhai ball lagta hai maruti gold ki hi hai .  . ,0
964,kya baat hai great,1
965,seems my new ipod doesn't like kasabian very much- laptop has crashed every time it's got to syncing empire .  10th time lucky .  .  . ,1
966,ab to sardi jane ka time ho gya guddu k yaha late aayi hai lagta hai,0
967,whatever happens .  mom's lap is the best place to relax :),1
968,badmash,1
969,sabse bada jhut tha ye .  .  . i also had this :p,1
970,this bitch @someUSER just put frog back on lmfao throw back thursday,1
971,mast h yaar  .  .   .  .  i always wait for you next episode,1
972,"ufc on fuel tv 5 preliminary card preview: this saturday ,  the ufc once again comes to fuel tv .  coming  .  .  .  http/URL #ufc #mma",0
973,@someUSER wt r u doing guyx  ? ,0
974,mere pass ab bhi kayi cassettes hain :-),0
975,guddu .  .  .  love u yaar ;) :d :*,1
976,logo ko ullu banane wale ko solid reply . ,1
977,did you just tell me lucas scott leaves in the 6th season of tree hill with peyton to travel the wolrd ? #youjustruinedmylife #fuckyou,1
978,app sirf plan hi kerega  .  .  .  . success nehi .  .  . plan to me bhi kar sekta .  .  . ,1
979,mere toh aansu aa gaye ;(,1
980,"throwback thursday !  daddy and joe pa !  rip to ,  in my eyes ,  still the most winningest coach in college footbal http/URL",1
981,bete peida hote rahe to in beto ki shadi kisse krwayega .  .  .  ramdev ji plz koi beti peida hone wali dwai b bnaiye,1
982,@someUSER yesssss it's true .  wednesday london thursday luton friday luton .  are you down .  go hard 'our' go home (remember that) lmfao,0
983,humari to diwali manane ki habbit hi ho gayi hai .  .  .  .  .  .  . burrrrhahahahahahaa,1
984,mana fazlu bhaiya bade aadmi ho ge hai lekin fir bhi kuch purane din yaad dilao,0
985,:( kuchh purani yade taja ho gayi ! ,1
986,16 .  vot bank ki rajneet ke chalte desh mein atanki hamale va mazahbi riots badhte jaa rahe the jise ab bina kisi bhed bhav ke khatam kiya ja raha hai,1
987,bhai pichle world cup ind vs england match mei salla ek tang pe khada tha .  .  . ,0
988,mein to chalk kha jati thi :-p :-d,0
989,hmmm .  .  .  it occurs to me that i haven't received a residual check in nearly a year now .  i think i should email sag tomorrow . ,1
990,awesome sir awesome :d :d,1
991,this is definitely one of your best gag !  waise toh sabhi ek no rehte hai faisal bhai .  bass guddu ki tie paani peete waqt upar kandhe pe rakhwa dete toh  .  .  .  it's me in school days :),0
992,what a awesome we indian are  .  .  .  .  we celebrated republic day and forget with whom effort we celebrated it some where in sky dr bhim rao is smiling,1
993,jason wu with brizo the inspiration behind the ss2013 runway show http/URL #design #nyfw #mbfw #fashionweek #fashion,0
994,kmaal krte ho yar  .  .  .  . garbage bin  .  .  .  . tumne to esa confused kr diya smjh hi nhi aa rha h  .  .  .  . sala hase kha se or roye kha se  .  .  .  .  .  . ;-),1
995,the easiest thing to be in the world is you  .  the most difficult thing to be is what other people want you to be  .  don't let them put you in that position  .   ?   .   ? ,1
996,match wale din bhi office aana pada but koi na boss se chhupte chhupate online live streaming chalu hai .  .  .  .  .  . go india go . ,1
997,"fake ,  nakli  . pahle se fix tha ye game  .  .  .  . ",1
998,niggas was really fighting at the gas station sat night tho,1
999,jis section ki ladkiyan mast hoti thi us section mai jate the chalk magne  .   .  .  .  .  .  .  .  .  .  . ha ha ha,1
1000,just bought my 1st heineken beer in las vegas .  ps i've lived here for 5 yrs ~what took me so long !  http/URL,1
1001,ye thoda alag case h but still .  .  :p,0
1002,in south korea ?  unikent is excited to be at the world grad fair in seoul tomorrow .  join us at .  .  .  .  http/URL,1
1003,ab naya tv le aao .  .  . jake pakistani bahiyo,0
1004,aisa admi ke lia desh thik thak hai,0
1005,we tallied up the votes and are announcing the winners for calling all communities !  tune in http/URL on nov 1st at 11am (cst),0
1006,i'm hosting the day party @ spartacus friday from 2-6 and then @ spy in raleigh that night ! ,0
1007,"modi is the best  ,  rahul is maha chore h  . ",0
1008,"ro ro ke kar rhe hain pakistan wale ,  india walo se binti hai koi to le lo hmre pathake",1
1009,ab kya but team india ne accha game kiya they played nice,1
1010,hahhaha,1
1011,bhai ma kasam full telented h,1
1012,cz wo up d ordr ata n out hota tb ye log khte k ab semis m chang krne k kya zrurt thi ctin ordr ko !  !  ! ,0
1013,arre kejriwal 70 kiya 700 issues pe wade kar le karna to kuchh hai nahin,1
1014,@someUSER oh hey !  i have another reason for you !  it's national chocolate day on sunday !  :d,1
1015,sari earth ke faadu sticker lagey hotey they ullu bananey ko .  .  . grrrrr ! ,1
1016,wo white dress .  .  .  white shoes .  .  .  aur subah subah patriotic songs .  .  . just loved that .  . ,1
1017,@someUSER u proved to be a better scriptwriter than shazia ilmi .  #ramdev will end fast or move to ramlila where he has permission till 30 aug,1
1018,india lose v eng,1
1019,ajj ek hafte ke baad gag banate hai main roj page check kar kae pareshan hoo jate hoo ki koi naa koi gag banaya hoga apna but nahi rahta hai jabse ye page popular hua hai apna gag roj banana hii band kar diya hai :(,1
1020,"first day filming on dancing on ice tomorrow ,  should be interesting . ",1
1021,great babulal meena,1
1022,prateek johri dialogue tere bas ki baat nahi .  . ,1
1023,@someUSER be at mr .  mussers class at 8:30 tomorrow and i'll give it to you,0
1024,7 mai se 6 jeete m s dhoni is a good captain n well played,1
1025,flight with denzel washington comes out tomorrow &gt;&gt;&gt;&gt;,0
1026,"@someUSER but if he shaves again like at elimination chamber earlier ,  i may have to hit him ! ",1
1027,"tv par pehle parade dekho ,  fir tirangaa :d",0
1028,login karne ke baad aapke account me 150 ka free recharge add ho jayegaa,1
1029," "" happy valentines day ""  lulwhuuuut ?  i guess it is february weather though .  .  . ",1
1030,hamare college me laddu k jgh pedha diye .  .  . ,0
1031,the fact that i have no plans tomorrow night &amp; it's my last night in fl for a min &lt;&lt;&lt;&lt;&lt;&lt;,1
1032,sharmaji ke launday ki dhunayi bahut achi hai .  .  .  :),1
1033,ab india ki thodi kam hui fikar,1
1034,bhai isko bolte hai presence of mind well done guddu,1
1035,"i'll be giving 2 presentations @ the center for photographic art in carmel ,  ca on sat .  11/3 http/URL #photography",0
1036,#obamanewpromises chinese new year will replace the 4th of july as our independence day holiday,0
1037,aj vala bhi cancel hua jaise,1
1038,"aur mazza to jb aata h jab wo dost class me ho aur ye bol de  "" main to nai le gya teri notebook ""  vijay kumar",0
1039,kejriwal party to mahelao ki parehaniyo ko nahi hataegi balki kejriwal party delhi se mahelao ko hi hata degi islea desh ki tarakki k lea modi aur bjp ka saath de aur share kare,1
1040,isse bi acha rasta agle din goli de do :p :p bhai kabhi ni kiya and proudly matric pas :p,1
1041,yuo are very sahi aadmi arvind ji aap hi jitoge or 2018 me jab mp me chunav hoga to shivraj ki sarkar nhi aap ki sarkar hogi and cm rudrapal rajput &india ka har sachcha aadmi aapke sath h time mile to sampark jarur karna ham aap ke sath h milke desh bdlenge & badhai dher sari 15 farbari ko cm pad ki sapath lene ki jay hind jay bharat,1
1042,"price may have laid out fraundley harrison out pretty bad and easily ,  but still both klitschko brother wipe the floor with him .  #boxing",1
1043,world cup ke baad isko pata chalega,0
1044,"#284 : do you have the mobile number of any girl  ,  i am looking to make friends only  .  i will not share my name  . ",0
1045,hot !  jim ross and alicia fox will be playing in the kendrick perkins celebrity poker tournament tomorrow afterno .  .  .  http/URL,0
1046,comparison- abey tujhe kitne laddu mile ?  bas 1 packet .  .  .  maine to 3 packet le liye .  ayieeee,0
1047,"ye feku in 4 issues ka bhi kuch nhi karne wala hai ,  lagta hai apne speech kanhi se likha ke lata hai aur rharukh khan se acting seekhke aata hai fekne ke liye",1
1048,bus contra aur mario hota tha !  :d,1
1049,guddu hamesha laat khane walay kaam hi kyon karta hai ? ,1
1050,premier league: west ham v man city on saturday .  our preview looks at the stats &amp; has some interesting betting tips: http/URL,1
1051,jo vi add karna chahta ho no kar sakta h,0
1052,"you know what ,  i dont give a shit about tomorrow yolo",1
1053,ek year ho gaye 15 paise b nhi aye,1
1054,"tomorrow is the last day for early voting here in nevada ,  if you havent already go vote !  !  dont wait til tues .  to do so .  .  . ",0
1055,kyoki kejri banaras walo ka chanda lekar bhaga hai . ,1
1056,"sai hai na jo hai bst ha teri tarah todi looser kahin ka .  . deli walo ka kitna nuksan kya h tune loser , fenku . ",1
1057,"save the date: 11/14 ,  @someUSER we've got some surprises coming your way !  info on monday . ",1
1058,"if one more commentator references how  "" smart ""  the dook players are ,  i may just turn this mess off .  #overratededucation #dook",1
1059,"faisal bhai ,  chhatri leke koi gag banao na . ",0
1060,kya gussa ata tha dukan wale par .  maine to dukan sae 64 in 1 layi aur cartridge adal badal ka apna badla pura kiya tha  .  .  .  .  :p,1
1061,"espn- indians fire manager acta with six games left: the cleveland indians fired manager manny acta on thursday ,  .  .  .  http/URL",0
1062,@someUSER mines personal thinking tebow is better then flacco .  i don't care how bad he played sunday,1
1063,"halloween may be the second worst holiday ,  right after valentine's day",1
1064,thanx dd rat aaram re dekhunga,1
1065,arey suno yaar .  .  .  . kabhi guddu ki gf to dikhao,0
1066,guddu ki mummy ne apne adrak mirchi k chakkar m indian team ka top order out karwa diya .  .  .  . ,1
1067,u guys are aswm yar,1
1068,ohoh lecture acha h  .  .  ;) jis din apni sister ko freedom doge us din tmhe bh koi mil jayegi  .  .  mr .  lecturer  .  .  .  huhu :/,1
1069,obviously a person who has been in iit only will not see the good side of it  .  ask a person who has been in both the situations ( most of the m  .  tech guys )  . ,1
1070,"@someUSER yes ,  it is .  over the summer ,  danny mcbride confirmed  "" eastbound &amp; down ""  was renewed for a 4th season .  no word on a premiere date yet",0
1071,@someUSER have you filmed jonathan ross yet ?  ?  ?  can't wait to see it on sat !  :) xxx,1
1072,hum kangaruon ko unki dharti pr hi sabak sikhayege,1
1073,"south africa ke captain baar baar dhawan ko yea yaad dila rahe hein ki hum pakistan ki team nahi hein be ,  sirf dress hi hari hai .  .  .  .  :)",0
1074,i forgot plies gone be at the moon tomorrow,0
1075,"on the hill side  ,  near the temple there is a junior faculty member who sells sutta until 1 am  .  apparently only very few students know about it  . ",0
1076,"kuch garam ya thanda khane se agar daanton me tez jhanjhanahat ho ,  to use sensitivity kahte hain .  .  .  . ",0
1077,yoooo  .  .  nice modification admin  .  .   .  game of thrones is really awesome btw  .  .  !  ! ,1
1078,@someUSER i'm in hawaii at the moment .  home next friday night .  don't want to come home . ,1
1079,hahaaha  .  .  guddu is my past representer :d,0
1080,jonas brothers are gonna go live at fort canning on the 22nd .  hmmmm . ,0
1081,tu apne manifesto ki chinta kar .  .  . ,1
1082,saare teacher kuch zyaada hi masti karte hain .  .  .  .  :-p,1
1083,maine bhi kiya hai yeh ;),0
1084,india teem me kya ho raha hai,0
1085,india is bar haregi .  .  karon jo new khilari he bo log australia and newzilen ki krish may jayda sofol nehi he .  . ,1
1086,v-p nominee jaswant likely to meet jayalalithaa on august 6: 'some of our leaders are also in touch with trinamool congress chi .  .  .  #news,0
1087,"this is an historical gag in this series . this signifies  "" guddu aab bara ho chuka hai ""   .  .  .  . ",0
1088,vow is likely to return from a midsummer break in the prix de royallieu at longchamp on saturday .  http/URL,0
1089,"good morning my friends ,  wish you very nice friday with love ,  peace ,  art and mutual respect -:)",1
1090,"although i'm not a big fan of ss ,  all my respects to mitch lucker .  may you rest in peace . ",0
1091,pride par amit ji ne bata hoga sentence .  .  .  . so isliye shaan chup gaya .  .  .  ;) ;),0
1092,rohini romita  .  .  . kahi sunni hui story hain na .  .  . ,0
1093,otw back to la salle !  !  hehehehe watched unofficially yours for the 2nd time w @someUSER & @someUSER,1
1094,"bhai aap bhul gye kya hume social science kisne padhai h , unhone dekha to pitaayi ho jayegi .  :(",1
1095,memory bada hoga dost ka,1
1096,isi liye to kahte hai dosto,0
1097,we used to wear our sweaters around our waist or neck .  .  .  mohabbatein style .  .  .  shahrukh samajhte the khud ko :d,1
1098,arvind kejriwal i m not one of fool like #aapians ya iss br bhi kam se jyada dharrna chlega,1
1099,exam tomorrow !  !  :/,1
1100,"omg ,  bullet for my valentine are coming to the netherlands march 21th .  i might attend that one too :p",0
1101,"mene zid ki muje video game chahiye ,  khana bhi nahi khaya , ",1
1102,pee kar out of mind ho gya kya tu aaj admin,0
1103,"teaching ,  then rehearsing .  show with the gnr tribute band this friday in cranston ,  ri at mardis gras ! ",0
1104,kab tak indian hokar bhi girls ki beizzati karte rahoge tum  . ,1
1105,ek hi question me 2x-2x !  ye zehreela question kachua sir hi bana sakte hai,1
1106,khair ki mummy ne patal/parwal ka bharwa nahi banaya .  .   .  .  dimaag ka chauka lag jata :p,1
1107,i -may- be the only girl on the face of the earth that doesn't find channing tatum attractive .  #callmecrazy #justsayin #donthateme,1
1108,rapidex english speaking course ka bhi ad kar deta bhai .  .  hahahaha,0
1109,tu pluto pe chali jaa  .  .  .  .  .  nobdy will follow u  .  .  !  ! ,1
1110,"abbe fazalu english mein dialoge likhne ki taayari ho rahi hai , ",0
1111,practical karne ke baad b practical ke no  .  ni miley :-p,1
1112,"ye bjp walo ko koi kaam dham nahi hai kya .  .  .  .  . election dusri party ki burai karne se nahi jeeta jata .  .  .  . kuch toh apna menifesto batao .  .  .  . agar burai karni hai toh khud bhi thoda sehna seekho .  .  .  .  . apna pata ni kya kya bolenge kejriwaal ko .  .  . kabhi rakshash ,  kutte ,  bhagoda , chor ,  etc etc .  .  .  . but kejriwaal ne uun baato ka issue nahi banaya .  .  .  . bas ek awsarwadi kya bol diya kejeriwal ne sab ke sab rone lag gaye .  . chote bachho ki tarah complain karne lag gaye .  .  .  .  .  . arey ye bachho wali cheeze karna band karo aur election ki taraf thoda dhyan do .  .  . ",1
1113,@someUSER it's out already ?  thought it was tomorrow ?  denzel is the best ever .  movie looks amazing . ,1
1114,kachua sir bhi kaafi hi fi aadmi lagte hain .  aisi tagdi definition ! ,1
1115,tonight's the decider -- will i be at the garden friday night for knicks/heat game 6 ?  here's hoping for a miracle .  .  . ,1
1116,15 .  beti bachavo ke madhyam se women safety ko gmbhirta se liya hai,1
1117,aanna ji aisa mat bolo bharat ratn mil jayega,1
1118,itne dino baad shaving karwai thi confession padte padte fir se osama jasi daadi agai  .  :/,0
1119,four -- now three -- tweets away from 9000 .  here's where i mention that i'm pouring wine for a friday night with diablo iii .  #meta #classy,1
1120,#movienight tomorrow at the student union @ 8pm the movie will be safe house !  #teamuapb,0
1121,@someUSER today is our chinese july 7th valentine's day i hope you will soon find you that she wishes you to be happy happy valentine's day,1
1122,"seriously this happens ,  once i went in to clear some of my doubts where teacher was discussing ,  what should i gift to my fiance ?  i m stuck between ipad and samsung galaxy tab 2 !  !  !  !  !  !  !  !  !  hearing that an another teacher replied nokia 1100 se de ipad ke saath khhush ho jayega tera wala .  .  sachhi yaar teacher hum se bhi jyada majey lete hain sara stress to hum pyare students ko hi jhelna hota hai",1
1123,aur iss saal filmfare award for best actor jata hai guddu ko .  .  . ,1
1124,bjp waaley agar delhi ke muddey ke baarey mein baat kartey toh shayad kuch baat ban sakta tha par you guys keep on attacking only one person,1
1125,alag alag powers ke sath different different combinations of 2-3 games . ,0
1126,ranjhaana movie to mast thi  .  .  .  .  pr tune ye kya bakwas likha h :p :@,1
1127,meri mata jee ki favourite grihshobha :d,1
1128,great reference to mungerilal k haseen sapney :d,1
1129,"its not your fault  ,  its just hormonal imbalance  . ",1
1130,hahahaha .  .  .  . and the best acting award goes to .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  . guddu,1
1131,michael jackson radio may be one of the softest stations .  but got damn has some good jams . ,1
1132,@someUSER i've only just begun !  i miss putting in 10 hour shifts on 3rd floor paterno .  .  .  not really though . ,0
1133,for any of those who went to see the dancing on ice tour this year the dvd of the tour comes out november 26th 2012 http/URL,0
1134,ek duckhunt bhi hota tha laser gun se kheltey the,0
1135,it was not happen in my school .  my school teachers are awesome .  when we hv any query we go frankly in staff room & our tchr's nvr deny .  i miss my school days  ! ,1
1136,khade hone ki seat nahi .  . khade hone ki jagha mil jaaye .  . shabdawali sudhaaro .  .  .  . ,1
1137,pranjal shukla kaku singh bhatias deepak kumar ashish pandey gautam dembiwal feel the nostalgia of video game 90`s .  :),1
1138,just wrote a great song with mitch daniels !  really looking forward to performing it with him on thursday !  :),1
1139,congrats to dj's 3rd grade team going to the superbowl !  i'll be there cheering . ,1
1140,my story ws totally opposite .  .  . maa mana karti thi n papa paise dete thhe .  .  . alwez .  .  . :),1
1141,"new live sound webinar tomorrow at 10 pst with paul david hager (goo goo dolls ,  avril lavigne ,  devo) - register now at http/URL",0
1142,sudharega to tu kabhi nahi gaurav .  .  .  :p,1
1143,"supw ki class mein to ultimate maza ata tha ,  ,  , guddu i love u aap hame apni har psot mein un purane dino ki image bana dete ho ,  ,  , mein to aapki post padhte padhte hi aapni class room mein pohnch jati hu ,  ,  ,  , aur yaad karti hu us time ko ,  ,  ,  , u r such a darling",1
1144,aaropi ko phasi ka saja hona chahiye,1
1145,"with the wikileaks releases yesterday ,  it's only gonna help 3rd party candidates make an impact in the election . ",1
1146,"remember cupid at convo last year with the bomb candy bar ?  ?  if you liked that ,  you'll love next tuesday's tr http/URL",1
1147,sat here watching celebrity juice again 3rd time today with my mum . ,0
1148,"did you get a full ,  part-time job or internship offer ?  let us know !  signing day tomorrow in lbjsc amphitheater-tell where you will work ! ",0
1149,@someUSER you won't be getting candy till monday .  i am (by my own stupidity) a sick person right meow .   . - . ,1
1150," ""  soul train ""  oct 27 halloween special ft t . dot finest rocking the mic .  .  . crazy cactus night club  .  . adv ticket $10 wt out costume $15 .  .  . ",1
1151,astrology numerology now host z .  starman talks about the upcoming mercury retrograde that begins november 6th - .  .  .  http/URL,0
1152,himmat wale sushil log  .  . ,1
1153,dr .  mohamed morsi announced as egypt's first elected president after the glorious 25th of jan revolution .  . ,0
1154,i was also not able to understand d matter of sliding down of rupee  .  .  . ,1
1155,well ab bjp supporters ko anna bhi nahi bhate  .  kuchh to sharam karo .  this is why i support aap :) :),1
1156,bjp takes donation from corporate to work for corporate . ,0
1157,abe chipka nhi hun tv se .  sofe pe baitha hun .  :3,1
1158,guess which star is the 5th most greatest women in the world and won many grammy awards and is a singer ? ,1
1159,aise ideas late ho .  .  .  .  .  . bilkul right .  .  .  .  .  .  . kamal ho .  .  .  .  .  .  .  hats off .  .  .  .  .  luv you guddu . ,1
1160,@someUSER you bet !  and @someUSER &amp; i will have best seats in the house on mon . ,1
1161,kachua sir bhi pighal gayeeee .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  . ,0
1162,"jennifer hudson ,  others perform at whitney houston tribute: just before the grammys in february  .  .  .  http/URL #fashion #style",0
1163,front me bhi ek special small seat hoti thi :),0
1164,jo bhi yaha comment kar rha hai wo nhi :p,1
1165,@someUSER yeah your game against the ravens was a thursday night game .  im sure you will pull for the giants these next 2 games,0
1166,lagta hai iin (idea internet network) dilwana padega,0
1167,"all 49'ers fans ,  go vote for @someUSER for the 2013 pro bowl .  http/URL you may vote as many times as you like . ",0
1168,"#garbage bin to hmare childhood ki  "" yaadon ka pitara  ""  h …… <3 ;) :p b-) :*",0
1169,so kendrick lamar 1st week projected sales iz 242k .  that's wassup for an artist different from the norm to do those kind of numbers . ,0
1170,final to 15 feb ko jeet gaye the .  .  uske baad to bonus tha .  .  .  . ,1
1171,first friday tonight y'all come out to club bodi,0
1172,ye be chor party se h,1
1173,meri maa 5 mangne pe 2 deti thi 10 mangne pe 5 :d still she is the best,1
1174,dhoni ko milegi na india ko world cup jeet kar milegi,1
1175,topi pehn-ne se guddu ka hair style khrab ho jata h,1
1176,ye nahi sudhrega .  .  . ,1
1177,tere liye ladka ladki equal hai to tu shaadi karte time toss karna head tail ki kisse shadi krun ; ladke se yaa ladki se  .  .  .  . ,0
1178,revolution .  sampoorna kranti .  change . ,1
1179,"enjoy your place man  ,   .  there are hell lots of people who are wishing to get into iit  .  but do they succeed  ?  ? ",1
1180,ak jindabad bt samaj nahi aata why aap delhi block me,0
1181,70issues what ak has promise today r useles .  #mufflerman,1
1182,sala .  .  . zilla top krte hum aise school me .  .  . lekin us time bhi aisi kalpna nhi kr paaye  .  .  . kaise sochte ho ye sab .  .  .  :d,1
1183,chasing the northern lights by alan tan .  nice article and photo in yest straits times - 30 oct page c9 . ,1
1184,yr tere liy ek hjar clapping b kru na to km h m isi situation ko face kr rh hu tune ose word de diya awesome,1
1185,morning me thand me kaise nahata hai guddu  .  .  ajkl to baraf nikal rhi hai nal se :p,0
1186,free job,1
1187,p . m ban ne k liye delhi ki janta ko chodkar bhag gaya varansi .  . kya ye delhi ki janta k sath dhuka nahi he ?  ?  ? ,1
1188,this admin is a mentaly chalenged guy jo itna bi diffrnce ni smaj pa rha ki jayram ramesh ne kya kha tha or modi ne kya kha h  .  .  .  . ,1
1189,superb  .  .  .  maja hi aa gya .  .  . hum to padhte padhte hi  .  .  .  jagah se na uth paye,1
1190,"#sgs fury on brink of beating haye to vitali: tyson fury is set to face denis boytsov on december 1 ,  with the wi .  .  .  http/URL",0
1191,saw this after the game saturday .  @ former site of the now removed joe paterno statue at beaver stadium http/URL,0
1192,bohot emotion jude hue hai in sab baatoon se,0
1193,"beech wali seat pe baithna jaanleva ho sakta hai ,  dab jate hain bumper pe :(",1
1194,join us this thursday for the introduction to our dramatic reading of charles dickens's a christmas carol .  11/1 6-7pm . ,0
1195,bhai tu delhi walo ka naam kyu kharab kar raha itni bekar english likhi he gramatical mistakes kaafi hai yaar . ,1
1196,"britain may be in for a new bout of flooding in the coming months ,  the environment agency warns ,  as 6 oxon waterways remain on flood alert . ",0
1197,just got done playing mass effect 3 multiplayer for pc for alittle bit . now i'm gonna watch friday the 13th on the amc channel .  @someUSER,0
1198,"anyways ,  good morning .  did you know about khader adnan's lecture in ramallah tomorrow evening 7:00 pm in ramallah ?  do not miss it . ",1
1199,shan seems like an imaginary frnd guddu kii mom toh kbhi notice hii nhi karti usse,1
1200,have some patriot dreams  .  .  .  bole to me mai aisa kar jaunga aur vaisa kar jaunga desh ke liye  .  .  .  .  just share with us  .  .  .  . ,0
1201,"russell howard ,  then cuckoo ,  then celebrity juice ,  then family guy ,  thursday night is the best night for comedy",1
1202,sabke pass flag kyu nahi hai :p,1
1203,your manifesto is good .  .  i agree it .  i support you sir .   .  .  you r true person .  . ,1
1204,"@someUSER hi !  yeah me too ;d and yes ,  i'm from poland and i'm 16 .  i'll see new episode in the friday evening .  can't wait tomorrow ;3",1
1205,"@someUSER :) most def ,  i think when you come tomorrow the boys will be here . ",1
1206,shaan is awesome .  . ,1
1207,3rd mariah song of the night and nooooooooo .  that was so bad .  #xfactor,1
1208,happy valentines day ?  o . o say what ?  is it feb 14th already ? ,1
1209,bhai bahoot bariki se bachpan yaad kar rhe ho,0
1210,thanks a lot for reviving all the old and precious memories of school time .  .  .  . ,1
1211,na jaane kitne paise churaye the maine iss ke liye :p,1
1212,i'm so excited i'm gonna meet buddy from cake boss at ruth eckerd hall with grammy on jan 12 .  can't wait  !  !  !  !  http/URL,1
1213,@someUSER you going to the bell game tomorrow .  ? ,0
1214,no base for anna  .  publicity chahta he only,1
1215,"grand salute ,  garbage bin  !  !  awesome ,  you  !  !  :d",1
1216,yar pic ka resolution or bda kiya kro kuch dhikta nhi,1
1217,chalo km se km ab to pak ke patake use ho gae honge;-),0
1218,"smashing melons ain't my thingrt @someUSER okay ,  noel gallagher is playing in louisville on november 4th .  who's going with me ? ",0
1219,@someUSER commentator says porto dominated 1st half &amp; looks that way again in the 2nd,0
1220,"bestie we gotta go see  "" flight ""  with denzel washington ,  comes out friday .  seems so good @someUSER",1
1221,guddu kal school na jana  .  .  .  .  kal virat kohli ko ruteee :( dekhnaa .  .  .  !  !  !  kal india ghar aa jae ga wapis,1
1222,bhai ye ab tak ka sabse zabardast post hai .  .  .  :p,1
1223,mammi sir dard kar raha hai aritanjan laga do na please,0
1224,aisa kuch log kahte the .  .  .  apne liye to 11th aur 12th me ye games period hote the .  .  . ,0
1225,hahahahahahaha .  .  lagta hai kachua sir ne prestige se inkaar kiya tha :p,0
1226,finally someone who thinks the way i do  !  .  whoever you are  .  .  .  .  you're awesome  !  :) ( y )  .  . ,1
